Author,Title,Abstract
ANNA DEVOR,Extracting individual neural activity recorded through splayed optical microfibers,"Previously introduced bundles of hundreds or thousands of microfibers have the potential to extend optical access to deep brain regions, sampling fluorescence activity throughout a three-dimensional volume. Each fiber has a small diameter (8  μm) and follows a path of least resistance, splaying during insertion. By superimposing the fiber sensitivity profile for each fiber, we model the interface properties for a simulated neural population. Our modeling results suggest that for small (&lt;200) bundles of fibers, each fiber will collect fluorescence from a small number of nonoverlapping neurons near the fiber apertures. As the number of fibers increases, the bundle delivers more uniform excitation power to the region, moving to a regime where fibers collect fluorescence from more neurons and there is greater overlap between neighboring fibers. Under these conditions, it becomes feasible to apply source separation to extract individual neural contributions. In addition, we demonstrate a source separation technique particularly suited to the interface. Our modeling helps establish performance expectations for this interface and provides a framework for estimating neural contributions under a range of conditions."
ANNA DEVOR,Spatially resolved estimation of metabolic oxygen consumption from optical measurements in cortex.,"Significance: The cerebral metabolic rate of oxygen ( CMRO 2 ) is an important indicator of brain function and pathology. Knowledge about its magnitude is also required for proper interpretation of the blood oxygenation level-dependent (BOLD) signal measured with functional MRI. Despite the need for estimating CMRO 2 , no gold standard exists. Traditionally, the estimation of CMRO 2 has been pursued with somewhat indirect approaches combining several different types of measurements with mathematical modeling of the underlying physiological processes. The recent ability to measure the level of oxygen ( pO 2 ) in cortex with two-photon resolution in in vivo conditions has provided a more direct way for estimating CMRO 2 , but has so far only been used to estimate the average CMRO 2 close to cortical penetrating arterioles in rats. Aim: The aim of this study was to propose a method to provide spatial maps of CMRO 2 based on two-photon pO 2 measurements. Approach: The method has two key steps. First, the pO 2 maps are spatially smoothed to reduce the effects of noise in the measurements. Next, the Laplace operator (a double spatial derivative) in two spatial dimensions is applied on the smoothed pO 2 maps to obtain spatially resolved CMRO 2 estimates. Result: The smoothing introduces a bias, and a balance must be found where the effects of the noise are sufficiently reduced without introducing too much bias. In this model-based study, we explored this balance using synthetic model-based data, that is, data where the spatial maps of CMRO 2 were preset and thus known. The corresponding pO 2 maps were found by solving the Poisson equation, which relates CMRO 2 and pO 2 . MATLAB code for using the method is provided. Conclusion: Through this model-based study, we propose a method for estimating CMRO 2 with high spatial resolution based on measurements of pO 2 in cerebral cortex."
ANNA DEVOR,Understanding the genetic determinants of the brain with MOSTest,"Regional brain morphology has a complex genetic architecture, consisting of many common polymorphisms with small individual effects. This has proven challenging for genome-wide association studies (GWAS). Due to the distributed nature of genetic signal across brain regions, multivariate analysis of regional measures may enhance discovery of genetic variants. Current multivariate approaches to GWAS are ill-suited for complex, large-scale data of this kind. Here, we introduce the Multivariate Omnibus Statistical Test (MOSTest), with an efficient computational design enabling rapid and reliable inference, and apply it to 171 regional brain morphology measures from 26,502 UK Biobank participants. At the conventional genome-wide significance threshold of α = 5 × 10-8, MOSTest identifies 347 genomic loci associated with regional brain morphology, more than any previous study, improving upon the discovery of established GWAS approaches more than threefold. Our findings implicate more than 5% of all protein-coding genes and provide evidence for gene sets involved in neuron development and differentiation."
ANNA DEVOR,Chronic cranial windows for long term multimodal neurovascular imaging in mice,"Chronic cranial windows allow for longitudinal brain imaging experiments in awake, behaving mice. Different imaging technologies have their unique advantages and combining multiple imaging modalities offers measurements of a wide spectrum of neuronal, glial, vascular, and metabolic parameters needed for comprehensive investigation of physiological and pathophysiological mechanisms. Here, we detail a suite of surgical techniques for installation of different cranial windows targeted for specific imaging technologies and their combination. Following these techniques and practices will yield higher experimental success and reproducibility of results."
ANNA DEVOR,Author Correction: Understanding the genetic determinants of the brain with MOSTest,An amendment to this paper has been published and can be accessed via a link at the top of the paper.
ANNA DEVOR,Large arteriolar component of oxygen delivery implies a safe margin of oxygen supply to cerebral tissue,"What is the organization of cerebral microvascular oxygenation and morphology that allows adequate tissue oxygenation at different activity levels? We address this question in the mouse cerebral cortex using microscopic imaging of intravascular O2 partial pressure and blood flow combined with numerical modelling. Here we show that parenchymal arterioles are responsible for 50% of the extracted O2 at baseline activity, and the majority of the remaining O2 exchange takes place within the first few capillary branches. Most capillaries release little O2 at baseline acting as an O2 reserve that is recruited during increased neuronal activity or decreased blood flow. Our results challenge the common perception that capillaries are the major site of O2 delivery to cerebral tissue. The understanding of oxygenation distribution along arterio-capillary paths may have profound implications for the interpretation of blood-oxygen-level dependent (BOLD) contrast in functional magnetic resonance imaging and for evaluating microvascular O2 delivery capacity to support cerebral tissue in disease."
ANNA DEVOR,Efficient non-degenerate two-photon excitation for fluorescence microscopy,"Non-degenerate two-photon excitation (ND-TPE) has been explored in two-photon excitation microscopy. However, a systematic study of the efficiency of ND-TPE to guide the selection of fluorophore excitation wavelengths is missing. We measured the relative non-degenerate two-photon absorption cross-section (ND-TPACS) of several commonly used fluorophores (two fluorescent proteins and three small-molecule dyes) and generated 2-dimensional ND-TPACS spectra. We observed that the shape of a ND-TPACS spectrum follows that of the corresponding degenerate two-photon absorption cross-section (D-TPACS) spectrum, but is higher in magnitude. We found that the observed enhancements are higher than theoretical predictions."
ANNA DEVOR,Deep 2-photon imaging and artifact-free optogenetics through transparent graphene microelectrode arrays,"Recent advances in optical technologies such as multi-photon microscopy and optogenetics have revolutionized our ability to record and manipulate neuronal activity. Combining optical techniques with electrical recordings is of critical importance to connect the large body of neuroscience knowledge obtained from animal models to human studies mainly relying on electrophysiological recordings of brain-scale activity. However, integration of optical modalities with electrical recordings is challenging due to generation of light-induced artifacts. Here we report a transparent graphene microelectrode technology that eliminates light-induced artifacts to enable crosstalk-free integration of 2-photon microscopy, optogenetic stimulation, and cortical recordings in the same in vivo experiment. We achieve fabrication of crack- and residue-free graphene electrode surfaces yielding high optical transmittance for 2-photon imaging down to ~ 1 mm below the cortical surface. Transparent graphene microelectrode technology offers a practical pathway to investigate neuronal activity over multiple spatial scales extending from single neurons to large neuronal populations."
ANNA DEVOR,Neurovascular Network Explorer 2.0: a database of 2-photon single-vessel diameter measurements from mouse SI cortex in response to optogenetic stimulation,
DAVID A MAYERS,BRCA mutational status shapes the stromal microenvironment of pancreatic cancer linking clusterin expression in cancer associated fibroblasts with HSF1 signaling,"Tumors initiate by mutations in cancer cells, and progress through interactions of the cancer cells with non-malignant cells of the tumor microenvironment. Major players in the tumor microenvironment are cancer-associated fibroblasts (CAFs), which support tumor malignancy, and comprise up to 90% of the tumor mass in pancreatic cancer. CAFs are transcriptionally rewired by cancer cells. Whether this rewiring is differentially affected by different mutations in cancer cells is largely unknown. Here we address this question by dissecting the stromal landscape of BRCA-mutated and BRCA Wild-type pancreatic ductal adenocarcinoma. We comprehensively analyze pancreatic cancer samples from 42 patients, revealing different CAF subtype compositions in germline BRCA-mutated vs. BRCA Wild-type tumors. In particular, we detect an increase in a subset of immune-regulatory clusterin-positive CAFs in BRCA-mutated tumors. Using cancer organoids and mouse models we show that this process is mediated through activation of heat-shock factor 1, the transcriptional regulator of clusterin. Our findings unravel a dimension of stromal heterogeneity influenced by germline mutations in cancer cells, with direct implications for clinical research."
DAVID A MAYERS,Heat Shock Factor 1-dependent extracellular matrix remodeling mediates the transition from chronic intestinal inflammation to colon cancer,"In the colon, long-term exposure to chronic inflammation drives colitis-associated colon cancer (CAC) in patients with inflammatory bowel disease. While the causal and clinical links are well established, molecular understanding of how chronic inflammation leads to the development of colon cancer is lacking. Here we deconstruct the evolving microenvironment of CAC by measuring proteomic changes and extracellular matrix (ECM) organization over time in a mouse model of CAC. We detect early changes in ECM structure and composition, and report a crucial role for the transcriptional regulator heat shock factor 1 (HSF1) in orchestrating these events. Loss of HSF1 abrogates ECM assembly by colon fibroblasts in cell-culture, prevents inflammation-induced ECM remodeling in mice and inhibits progression to CAC. Establishing relevance to human disease, we find high activation of stromal HSF1 in CAC patients, and detect the HSF1-dependent proteomic ECM signature in human colorectal cancer. Thus, HSF1-dependent ECM remodeling plays a crucial role in mediating inflammation-driven colon cancer."
DAVID A MAYERS,The long-baseline neutrino experiment: exploring fundamental symmetries of the universe,"The preponderance of matter over antimatter in the early Universe, the dynamics of the supernova bursts that produced the heavy elements necessary for life and whether protons eventually decay --- these mysteries at the forefront of particle physics and astrophysics are key to understanding the early evolution of our Universe, its current state and its eventual fate. The Long-Baseline Neutrino Experiment (LBNE) represents an extensively developed plan for a world-class experiment dedicated to addressing these questions. LBNE is conceived around three central components: (1) a new, high-intensity neutrino source generated from a megawatt-class proton accelerator at Fermi National Accelerator Laboratory, (2) a near neutrino detector just downstream of the source, and (3) a massive liquid argon time-projection chamber deployed as a far detector deep underground at the Sanford Underground Research Facility. This facility, located at the site of the former Homestake Mine in Lead, South Dakota, is approximately 1,300 km from the neutrino source at Fermilab -- a distance (baseline) that delivers optimal sensitivity to neutrino charge-parity symmetry violation and mass ordering effects. This ambitious yet cost-effective design incorporates scalability and flexibility and can accommodate a variety of upgrades and contributions. With its exceptional combination of experimental configuration, technical capabilities, and potential for transformative discoveries, LBNE promises to be a vital facility for the field of particle physics worldwide, providing physicists from around the globe with opportunities to collaborate in a twenty to thirty year program of exciting science. In this document we provide a comprehensive overview of LBNE's scientific objectives, its place in the landscape of neutrino physics worldwide, the technologies it will incorporate and the capabilities it will possess."
JONATHAN I LEVY,Evaluation of the Public Health Impacts of Traffic Congestion: A Health Risk Assessment,"BACKGROUND: Traffic congestion is a significant issue in urban areas in the United States and around the world. Previous analyses have estimated the economic costs of congestion, related to fuel and time wasted, but few have quantified the public health impacts or determined how these impacts compare in magnitude to the economic costs. Moreover, the relative magnitudes of economic and public health impacts of congestion would be expected to vary significantly across urban areas, as a function of road infrastructure, population density, and atmospheric conditions influencing pollutant formation, but this variability has not been explored. METHODS: In this study, we evaluate the public health impacts of ambient exposures to fine particulate matter (PM2.5) concentrations associated with a business-as-usual scenario of predicted traffic congestion. We evaluate 83 individual urban areas using traffic demand models to estimate the degree of congestion in each area from 2000 to 2030. We link traffic volume and speed data with the MOBILE6 model to characterize emissions of PM2.5 and particle precursors attributable to congestion, and we use a source-receptor matrix to evaluate the impact of these emissions on ambient PM2.5 concentrations. Marginal concentration changes are related to a concentration-response function for mortality, with a value of statistical life approach used to monetize the impacts. RESULTS: We estimate that the monetized value of PM2.5-related mortality attributable to congestion in these 83 cities in 2000 was approximately $31 billion (2007 dollars), as compared with a value of time and fuel wasted of $60 billion. In future years, the economic impacts grow (to over $100 billion in 2030) while the public health impacts decrease to $13 billion in 2020 before increasing to $17 billion in 2030, given increasing population and congestion but lower emissions per vehicle. Across cities and years, the public health impacts range from more than an order of magnitude less to in excess of the economic impacts. CONCLUSIONS: Our analyses indicate that the public health impacts of congestion may be significant enough in magnitude, at least in some urban areas, to be considered in future evaluations of the benefits of policies to mitigate congestion."
JONATHAN I LEVY,First Sagittarius A* Event Horizon Telescope results. V. Testing astrophysical models of the galactic center black hole,"In this paper we provide a first physical interpretation for the Event Horizon Telescope's (EHT) 2017 observations of Sgr A*. Our main approach is to compare resolved EHT data at 230 GHz and unresolved non-EHT observations from radio to X-ray wavelengths to predictions from a library of models based on time-dependent general relativistic magnetohydrodynamics simulations, including aligned, tilted, and stellar-wind-fed simulations; radiative transfer is performed assuming both thermal and nonthermal electron distribution functions. We test the models against 11 constraints drawn from EHT 230 GHz data and observations at 86 GHz, 2.2 μm, and in the X-ray. All models fail at least one constraint. Light-curve variability provides a particularly severe constraint, failing nearly all strongly magnetized (magnetically arrested disk (MAD)) models and a large fraction of weakly magnetized models. A number of models fail only the variability constraints. We identify a promising cluster of these models, which are MAD and have inclination i ≤ 30°. They have accretion rate (5.2–9.5) × 10−9 M ⊙ yr−1, bolometric luminosity (6.8–9.2) × 1035 erg s−1, and outflow power (1.3–4.8) × 1038 erg s−1. We also find that all models with i ≥ 70° fail at least two constraints, as do all models with equal ion and electron temperature; exploratory, nonthermal model sets tend to have higher 2.2 μm flux density; and the population of cold electrons is limited by X-ray constraints due to the risk of bremsstrahlung overproduction. Finally, we discuss physical and numerical limitations of the models, highlighting the possible importance of kinetic effects and duration of the simulations."
JONATHAN I LEVY,First M87 Event Horizon Telescope results. VII. Polarization of the ring,"In 2017 April, the Event Horizon Telescope (EHT) observed the near-horizon region around the supermassive black hole at the core of the M87 galaxy. These 1.3 mm wavelength observations revealed a compact asymmetric ring-like source morphology. This structure originates from synchrotron emission produced by relativistic plasma located in the immediate vicinity of the black hole. Here we present the corresponding linear-polarimetric EHT images of the center of M87. We find that only a part of the ring is significantly polarized. The resolved fractional linear polarization has a maximum located in the southwest part of the ring, where it rises to the level of ∼15%. The polarization position angles are arranged in a nearly azimuthal pattern. We perform quantitative measurements of relevant polarimetric properties of the compact emission and find evidence for the temporal evolution of the polarized source structure over one week of EHT observations. The details of the polarimetric data reduction and calibration methodology are provided. We carry out the data analysis using multiple independent imaging and modeling techniques, each of which is validated against a suite of synthetic data sets. The gross polarimetric structure and its apparent evolution with time are insensitive to the method used to reconstruct the image. These polarimetric images carry information about the structure of the magnetic fields responsible for the synchrotron emission. Their physical interpretation is discussed in an accompanying publication."
JONATHAN I LEVY,First M87 Event Horizon Telescope results. VIII. Magnetic field structure near The Event Horizon,"Event Horizon Telescope (EHT) observations at 230 GHz have now imaged polarized emission around the supermassive black hole in M87 on event-horizon scales. This polarized synchrotron radiation probes the structure of magnetic fields and the plasma properties near the black hole. Here we compare the resolved polarization structure observed by the EHT, along with simultaneous unresolved observations with the Atacama Large Millimeter/submillimeter Array, to expectations from theoretical models. The low fractional linear polarization in the resolved image suggests that the polarization is scrambled on scales smaller than the EHT beam, which we attribute to Faraday rotation internal to the emission region. We estimate the average density n_e ∼ 10^4–7 cm^−3, magnetic field strength B ∼ 1–30 G, and electron temperature T_e ∼ (1–12) × 10^10 K of the radiating plasma in a simple one-zone emission model. We show that the net azimuthal linear polarization pattern may result from organized, poloidal magnetic fields in the emission region. In a quantitative comparison with a large library of simulated polarimetric images from general relativistic magnetohydrodynamic (GRMHD) simulations, we identify a subset of physical models that can explain critical features of the polarimetric EHT observations while producing a relativistic jet of sufficient power. The consistent GRMHD models are all of magnetically arrested accretion disks, where near-horizon magnetic fields are dynamically important. We use the models to infer a mass accretion rate onto the black hole in M87 of (3–20) × 10^−4 M ⊙ yr^−1."
JONATHAN I LEVY,Resolving the inner parsec of the blazar J1924–2914 with the event horizon telescope,"The blazar J1924–2914 is a primary Event Horizon Telescope (EHT) calibrator for the Galactic center’s black hole Sagittarius A*. Here we present the first total and linearly polarized intensity images of this source obtained with the unprecedented 20 μas resolution of the EHT. J1924–2914 is a very compact flat-spectrum radio source with strong optical variability and polarization. In April 2017 the source was observed quasi-simultaneously with the EHT (April 5–11), the Global Millimeter VLBI Array (April 3), and the Very Long Baseline Array (April 28), giving a novel view of the source at four observing frequencies, 230, 86, 8.7, and 2.3 GHz. These observations probe jet properties from the subparsec to 100 pc scales. We combine the multifrequency images of J1924–2914 to study the source morphology. We find that the jet exhibits a characteristic bending, with a gradual clockwise rotation of the jet projected position angle of about 90° between 2.3 and 230 GHz. Linearly polarized intensity images of J1924–2914 with the extremely fine resolution of the EHT provide evidence for ordered toroidal magnetic fields in the blazar compact core."
JONATHAN I LEVY,"A cost-benefit analysis of a pellet boiler with electrostatic precipitator versus conventional biomass technology: A case study of an institutional boiler in Syracuse, New York","BACKGROUND: Biomass facilities have received increasing attention as a strategy to increase the use of renewable fuels and decrease greenhouse gas emissions from the electric generation and heating sectors, but these facilities can potentially increase local air pollution and associated health effects. Comparing the economic costs and public health benefits of alternative biomass fuel, heating technology, and pollution control technology options provides decision-makers with the necessary information to make optimal choices in a given location. METHODS: For a case study of a combined heat and power biomass facility in Syracuse, New York, we used stack testing to estimate emissions of fine particulate matter (PM2.5) for both the deployed technology (staged combustion pellet boiler with an electrostatic precipitator) and a conventional alternative (wood chip stoker boiler with a multicyclone). We used the atmospheric dispersion model AERMOD to calculate the contribution of either fuel-technology configuration to ambient primary PM2.5 in a 10 km x 10 km region surrounding the facility, and we quantified the incremental contribution to population mortality and morbidity. We assigned economic values to health outcomes and compared the health benefits of the lower-emitting technology with the incremental costs. RESULTS: In total, the incremental annualized cost of the lower-emitting pellet boiler was $190,000 greater, driven by a greater cost of the pellet fuel and pollution control technology, offset in part by reduced fuel storage costs. PM2.5 emissions were a factor of 23 lower with the pellet boiler with electrostatic precipitator, with corresponding differences in contributions to ambient primary PM2.5 concentrations. The monetary value of the public health benefits of selecting the pellet-fired boiler technology with electrostatic precipitator was $1.7 million annually, greatly exceeding the differential costs even when accounting for uncertainties. Our analyses also showed complex spatial patterns of health benefits given non-uniform age distributions and air pollution levels. CONCLUSIONS: The incremental investment in a lower-emitting staged combustion pellet boiler with an electrostatic precipitator was well justified by the population health improvements over the conventional wood chip technology with a multicyclone, even given the focus on only primary PM2.5 within a small spatial domain. Our analytical framework could be generalized to other settings to inform optimal strategies for proposed new facilities or populations."
JONATHAN I LEVY,Carbon Free Boston: Technical Summary,"OVERVIEW: This technical summary is intended to argument the rest of the Carbon Free Boston technical reports that seek to achieve this goal of deep mitigation. This document provides below: a rationale for carbon neutrality, a high level description of Carbon Free Boston’s analytical approach; a summary of crosssector strategies; a high level analysis of air quality impacts; and, a brief analysis of off-road and street light emissions."
JONATHAN I LEVY,A universal power-law prescription for variability from synthetic images of black hole accretion flows,"We present a framework for characterizing the spatiotemporal power spectrum of the variability expected from the horizon-scale emission structure around supermassive black holes, and we apply this framework to a library of general relativistic magnetohydrodynamic (GRMHD) simulations and associated general relativistic ray-traced images relevant for Event Horizon Telescope (EHT) observations of Sgr A*. We find that the variability power spectrum is generically a red-noise process in both the temporal and spatial dimensions, with the peak in power occurring on the longest timescales and largest spatial scales. When both the time-averaged source structure and the spatially integrated light-curve variability are removed, the residual power spectrum exhibits a universal broken power-law behavior. On small spatial frequencies, the residual power spectrum rises as the square of the spatial frequency and is proportional to the variance in the centroid of emission. Beyond some peak in variability power, the residual power spectrum falls as that of the time-averaged source structure, which is similar across simulations; this behavior can be naturally explained if the variability arises from a multiplicative random field that has a steeper high-frequency power-law index than that of the time-averaged source structure. We briefly explore the ability of power spectral variability studies to constrain physical parameters relevant for the GRMHD simulations, which can be scaled to provide predictions for black holes in a range of systems in the optically thin regime. We present specific expectations for the behavior of the M87* and Sgr A* accretion flows as observed by the EHT."
JONATHAN I LEVY,Millimeter light curves of Sagittarius A* observed during the 2017 Event Horizon Telescope campaign,"The Event Horizon Telescope (EHT) observed the compact radio source, Sagittarius A* (Sgr A*), in the Galactic Center on 2017 April 5–11 in the 1.3 mm wavelength band. At the same time, interferometric array data from the Atacama Large Millimeter/submillimeter Array and the Submillimeter Array were collected, providing Sgr A* light curves simultaneous with the EHT observations. These data sets, complementing the EHT very long baseline interferometry, are characterized by a cadence and signal-to-noise ratio previously unattainable for Sgr A* at millimeter wavelengths, and they allow for the investigation of source variability on timescales as short as a minute. While most of the light curves correspond to a low variability state of Sgr A*, the April 11 observations follow an X-ray flare and exhibit strongly enhanced variability. All of the light curves are consistent with a red-noise process, with a power spectral density (PSD) slope measured to be between −2 and −3 on timescales between 1 minute and several hours. Our results indicate a steepening of the PSD slope for timescales shorter than 0.3 hr. The spectral energy distribution is flat at 220 GHz, and there are no time lags between the 213 and 229 GHz frequency bands, suggesting low optical depth for the event horizon scale source. We characterize Sgr A*’s variability, highlighting the different behavior observed just after the X-ray flare, and use Gaussian process modeling to extract a decorrelation timescale and a PSD slope. We also investigate the systematic calibration uncertainties by analyzing data from independent data reduction pipelines."
JONATHAN I LEVY,Selective dynamical imaging of interferometric data,"Recent developments in very long baseline interferometry (VLBI) have made it possible for the Event Horizon Telescope (EHT) to resolve the innermost accretion flows of the largest supermassive black holes on the sky. The sparse nature of the EHT’s (u, v)-coverage presents a challenge when attempting to resolve highly time-variable sources. We demonstrate that the changing (u, v)-coverage of the EHT can contain regions of time over the course of a single observation that facilitate dynamical imaging. These optimal time regions typically have projected baseline distributions that are approximately angularly isotropic and radially homogeneous. We derive a metric of coverage quality based on baseline isotropy and density that is capable of ranking array configurations by their ability to produce accurate dynamical reconstructions. We compare this metric to existing metrics in the literature and investigate their utility by performing dynamical reconstructions on synthetic data from simulated EHT observations of sources with simple orbital variability. We then use these results to make recommendations for imaging the 2017 EHT Sgr A* data set."
JONATHAN I LEVY,First Sagittarius A* Event Horizon Telescope results. VI. Testing the black hole metric,"Astrophysical black holes are expected to be described by the Kerr metric. This is the only stationary, vacuum, axisymmetric metric, without electromagnetic charge, that satisfies Einstein’s equations and does not have pathologies outside of the event horizon. We present new constraints on potential deviations from the Kerr prediction based on 2017 EHT observations of Sagittarius A* (Sgr A*). We calibrate the relationship between the geometrically defined black hole shadow and the observed size of the ring-like images using a library that includes both Kerr and non-Kerr simulations. We use the exquisite prior constraints on the mass-to-distance ratio for Sgr A* to show that the observed image size is within ∼10% of the Kerr predictions. We use these bounds to constrain metrics that are parametrically different from Kerr, as well as the charges of several known spacetimes. To consider alternatives to the presence of an event horizon, we explore the possibility that Sgr A* is a compact object with a surface that either absorbs and thermally reemits incident radiation or partially reflects it. Using the observed image size and the broadband spectrum of Sgr A*, we conclude that a thermal surface can be ruled out and a fully reflective one is unlikely. We compare our results to the broader landscape of gravitational tests. Together with the bounds found for stellar-mass black holes and the M87 black hole, our observations provide further support that the external spacetimes of all black holes are described by the Kerr metric, independent of their mass."
JONATHAN I LEVY,Polarimetric properties of Event Horizon Telescope targets from ALMA,"We present the results from a full polarization study carried out with the Atacama Large Millimeter/submillimeter Array (ALMA) during the first Very Long Baseline Interferometry (VLBI) campaign, which was conducted in 2017 April in the λ3 mm and λ1.3 mm bands, in concert with the Global mm-VLBI Array (GMVA) and the Event Horizon Telescope (EHT), respectively. We determine the polarization and Faraday properties of all VLBI targets, including Sgr A*, M87, and a dozen radio-loud active galactic nuclei (AGNs), in the two bands at several epochs in a time window of 10 days. We detect high linear polarization fractions (2%–15%) and large rotation measures (RM &gt; 103.3–105.5 rad m−2), confirming the trends of previous AGN studies at millimeter wavelengths. We find that blazars are more strongly polarized than other AGNs in the sample, while exhibiting (on average) order-of-magnitude lower RM values, consistent with the AGN viewing angle unification scheme. For Sgr A* we report a mean RM of (−4.2 ± 0.3) × 105 rad m−2 at 1.3 mm, consistent with measurements over the past decade and, for the first time, an RM of (–2.1 ± 0.1) × 105 rad m−2 at 3 mm, suggesting that about half of the Faraday rotation at 1.3 mm may occur between the 3 mm photosphere and the 1.3 mm source. We also report the first unambiguous measurement of RM toward the M87 nucleus at millimeter wavelengths, which undergoes significant changes in magnitude and sign reversals on a one year timescale, spanning the range from −1.2 to 0.3 × 105 rad m−2 at 3 mm and −4.1 to 1.5 × 105 rad m−2 at 1.3 mm. Given this time variability, we argue that, unlike the case of Sgr A*, the RM in M87 does not provide an accurate estimate of the mass accretion rate onto the black hole. We put forward a two-component model, comprised of a variable compact region and a static extended region, that can simultaneously explain the polarimetric properties observed by both the EHT (on horizon scales) and ALMA (which observes the combined emission from both components). These measurements provide critical constraints for the calibration, analysis, and interpretation of simultaneously obtained VLBI data with the EHT and GMVA."
JONATHAN I LEVY,"First Sagittarius A* Event Horizon Telescope results. IV. Variability, morphology, and black hole mass","In this paper we quantify the temporal variability and image morphology of the horizon-scale emission from Sgr A*, as observed by the EHT in 2017 April at a wavelength of 1.3 mm. We find that the Sgr A* data exhibit variability that exceeds what can be explained by the uncertainties in the data or by the effects of interstellar scattering. The magnitude of this variability can be a substantial fraction of the correlated flux density, reaching ∼100% on some baselines. Through an exploration of simple geometric source models, we demonstrate that ring-like morphologies provide better fits to the Sgr A* data than do other morphologies with comparable complexity. We develop two strategies for fitting static geometric ring models to the time-variable Sgr A* data; one strategy fits models to short segments of data over which the source is static and averages these independent fits, while the other fits models to the full data set using a parametric model for the structural variability power spectrum around the average source structure. Both geometric modeling and image-domain feature extraction techniques determine the ring diameter to be 51.8 ± 2.3 μas (68% credible intervals), with the ring thickness constrained to have an FWHM between ∼30% and 50% of the ring diameter. To bring the diameter measurements to a common physical scale, we calibrate them using synthetic data generated from GRMHD simulations. This calibration constrains the angular size of the gravitational radius to be 4.8_-0.7^+1.4 μas, which we combine with an independent distance measurement from maser parallaxes to determine the mass of Sgr A* to be 4.0_-0.6^+10^6 M⊙."
JONATHAN I LEVY,"First Sagittarius A* Event Horizon Telescope results. II. EHT and multiwavelength observations, data processing, and calibration","We present Event Horizon Telescope (EHT) 1.3 mm measurements of the radio source located at the position of the supermassive black hole Sagittarius A* (Sgr A*), collected during the 2017 April 5–11 campaign. The observations were carried out with eight facilities at six locations across the globe. Novel calibration methods are employed to account for Sgr A*'s flux variability. The majority of the 1.3 mm emission arises from horizon scales, where intrinsic structural source variability is detected on timescales of minutes to hours. The effects of interstellar scattering on the image and its variability are found to be subdominant to intrinsic source structure. The calibrated visibility amplitudes, particularly the locations of the visibility minima, are broadly consistent with a blurred ring with a diameter of ∼50 μas, as determined in later works in this series. Contemporaneous multiwavelength monitoring of Sgr A* was performed at 22, 43, and 86 GHz and at near-infrared and X-ray wavelengths. Several X-ray flares from Sgr A* are detected by Chandra, one at low significance jointly with Swift on 2017 April 7 and the other at higher significance jointly with NuSTAR on 2017 April 11. The brighter April 11 flare is not observed simultaneously by the EHT but is followed by a significant increase in millimeter flux variability immediately after the X-ray outburst, indicating a likely connection in the emission physics near the event horizon. We compare Sgr A*’s broadband flux during the EHT campaign to its historical spectral energy distribution and find that both the quiescent emission and flare emission are consistent with its long-term behavior."
JONATHAN I LEVY,"Carbon, indoor air, energy and financial benefits of coupled ventilation upgrade and enhanced rooftop garden installation: an interdisciplinary climate mitigation approach",
JONATHAN I LEVY,The polarized image of a synchrotron-emitting ring of gas orbiting a black hole,"Synchrotron radiation from hot gas near a black hole results in a polarized image. The image polarization is determined by effects including the orientation of the magnetic field in the emitting region, relativistic motion of the gas, strong gravitational lensing by the black hole, and parallel transport in the curved spacetime. We explore these effects using a simple model of an axisymmetric, equatorial accretion disk around a Schwarzschild black hole. By using an approximate expression for the null geodesics derived by Beloborodov and conservation of the Walker–Penrose constant, we provide analytic estimates for the image polarization. We test this model using currently favored general relativistic magnetohydrodynamic simulations of M87*, using ring parameters given by the simulations. For a subset of these with modest Faraday effects, we show that the ring model broadly reproduces the polarimetric image morphology. Our model also predicts the polarization evolution for compact flaring regions, such as those observed from Sgr A* with GRAVITY. With suitably chosen parameters, our simple model can reproduce the EVPA pattern and relative polarized intensity in Event Horizon Telescope images of M87*. Under the physically motivated assumption that the magnetic field trails the fluid velocity, this comparison is consistent with the clockwise rotation inferred from total intensity images."
JONATHAN I LEVY,First Sagittarius A* Event Horizon Telescope results. I. The shadow of the supermassive black hole in the center of the Milky Way,"We present the first Event Horizon Telescope (EHT) observations of Sagittarius A* (Sgr A*), the Galactic center source associated with a supermassive black hole. These observations were conducted in 2017 using a global interferometric array of eight telescopes operating at a wavelength of λ = 1.3 mm. The EHT data resolve a compact emission region with intrahour variability. A variety of imaging and modeling analyses all support an image that is dominated by a bright, thick ring with a diameter of 51.8 ± 2.3 μas (68% credible interval). The ring has modest azimuthal brightness asymmetry and a comparatively dim interior. Using a large suite of numerical simulations, we demonstrate that the EHT images of Sgr A* are consistent with the expected appearance of a Kerr black hole with mass ∼4 × 106 M ⊙, which is inferred to exist at this location based on previous infrared observations of individual stellar orbits, as well as maser proper-motion studies. Our model comparisons disfavor scenarios where the black hole is viewed at high inclination (i &gt; 50°), as well as nonspinning black holes and those with retrograde accretion disks. Our results provide direct evidence for the presence of a supermassive black hole at the center of the Milky Way, and for the first time we connect the predictions from dynamical measurements of stellar orbits on scales of 103–105 gravitational radii to event-horizon-scale images and variability. Furthermore, a comparison with the EHT results for the supermassive black hole M87* shows consistency with the predictions of general relativity spanning over three orders of magnitude in central mass."
